Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Laura,5/15/2018 15:56,0:05:21,Autoplayed: user action: User_Interaction; ,Friends: Season 1: The One with the Fake Monica (Episode 21),,Safari MAC (Cadmium),0:05:21,Not latest view,LV (Latvia)
Laura,5/15/2018 15:33,0:22:38,Autoplayed: user action: None; ,Friends: Season 1: The One with the Evil Orthodontist (Episode 20),,Safari MAC (Cadmium),0:22:39,Not latest view,LV (Latvia)
Laura,5/15/2018 15:23,0:09:58,,Friends: Season 1: The One Where the Monkey Gets Away (Episode 19),,Safari MAC (Cadmium),0:22:39,Not latest view,LV (Latvia)
Laura,5/15/2018 13:11,0:07:52,,Friends: Season 1: The One Where the Monkey Gets Away (Episode 19),,Apple iPhone 8 Plus (GSM),0:12:43,Not latest view,LV (Latvia)
Laura,5/15/2018 8:34,0:02:54,,Friends: Season 1: The One Where the Monkey Gets Away (Episode 19),,Safari MAC (Cadmium),0:04:51,Not latest view,LV (Latvia)
Laura,5/15/2018 7:56,0:01:58,,Friends: Season 1: The One Where the Monkey Gets Away (Episode 19),,Apple iPhone 8 Plus (GSM),0:01:59,Not latest view,LV (Latvia)
Laura,5/15/2018 7:09,0:22:40,,Friends: Season 1: The One with All the Poker (Episode 18),,Apple iPhone 8 Plus (GSM),0:22:40,Not latest view,LV (Latvia)
Laura,5/15/2018 5:36,0:21:56,,Friends: Season 1: The One with the Two Parts: Part 2 (Episode 17),,Safari MAC (Cadmium),0:22:40,Not latest view,LV (Latvia)
Laura,5/15/2018 5:24,0:09:46,,Friends: Season 1: The One with the Two Parts: Part 1 (Episode 16),,Safari MAC (Cadmium),0:22:39,Not latest view,LV (Latvia)
Laura,5/14/2018 19:17,0:12:51,,Friends: Season 1: The One with the Two Parts: Part 1 (Episode 16),,Apple iPhone 8 Plus (GSM),0:12:54,Not latest view,LV (Latvia)
Laura,5/14/2018 19:16,0:01:37,,Friends: Season 1: The One with the Stoned Guy (Episode 15),,Apple iPhone 8 Plus (GSM),0:22:39,Not latest view,LV (Latvia)
Laura,5/14/2018 18:05,0:21:02,Autoplayed: user action: User_Interaction; ,Friends: Season 1: The One with the Stoned Guy (Episode 15),,Safari MAC (Cadmium),0:21:02,Not latest view,LV (Latvia)
Laura,5/14/2018 15:56,0:22:39,Autoplayed: user action: None; ,Friends: Season 1: The One with the Candy Hearts (Episode 14),,Safari MAC (Cadmium),0:22:39,Not latest view,LV (Latvia)
Laura,5/14/2018 15:39,0:16:25,,Friends: Season 1: The One with the Boobies (Episode 13),,Safari MAC (Cadmium),0:22:42,Not latest view,LV (Latvia)
Laura,5/14/2018 6:29,0:03:53,,Friends: Season 1: The One with the Boobies (Episode 13),,Apple iPhone 8 Plus (GSM),0:06:18,Not latest view,LV (Latvia)
Laura,5/14/2018 6:17,0:02:25,Autoplayed: user action: None; ,Friends: Season 1: The One with the Boobies (Episode 13),,Safari MAC (Cadmium),0:02:25,Not latest view,LV (Latvia)
Laura,5/14/2018 5:54,0:22:41,Autoplayed: user action: User_Interaction; ,Friends: Season 1: The One with the Dozen Lasagnas (Episode 12),,Safari MAC (Cadmium),0:22:42,Not latest view,LV (Latvia)
Laura,5/14/2018 5:43,0:10:45,Autoplayed: user action: User_Interaction; ,Friends: Season 1: The One with Mrs. Bing (Episode 11),,Safari MAC (Cadmium),0:22:41,Not latest view,LV (Latvia)
Laura,5/14/2018 5:11,0:31:59,Autoplayed: user action: User_Interaction; ,Designated Survivor: Season 2: Target (Episode 21),,Safari MAC (Cadmium),0:42:19,0:42:19,LV (Latvia)
Laura,5/13/2018 19:51,0:13:54,Autoplayed: user action: None; ,Friends: Season 1: The One with Mrs. Bing (Episode 11),,Safari MAC (Cadmium),0:13:54,Not latest view,LV (Latvia)
Laura,5/13/2018 19:40,0:10:57,,Friends: Season 1: The One with the Monkey (Episode 10),,Safari MAC (Cadmium),0:22:42,Not latest view,LV (Latvia)
Laura,5/13/2018 19:35,0:04:12,,Friends: Season 1: The One with the Monkey (Episode 10),,Apple iPhone 8 Plus (GSM),0:11:48,Not latest view,LV (Latvia)
Laura,5/11/2018 6:24,0:07:36,Autoplayed: user action: None; ,Friends: Season 1: The One with the Monkey (Episode 10),,Safari MAC (Cadmium),0:07:36,Not latest view,LV (Latvia)
Laura,5/11/2018 6:01,0:22:40,Autoplayed: user action: None; ,Friends: Season 1: The One Where Underdog Gets Away (Episode 9),,Safari MAC (Cadmium),0:22:41,Not latest view,LV (Latvia)
Laura,5/11/2018 5:57,0:03:54,,Friends: Season 1: The One Where Nana Dies Twice (Episode 8),,Safari MAC (Cadmium),0:22:40,Not latest view,LV (Latvia)
Laura,5/11/2018 5:46,0:10:21,Autoplayed: user action: User_Interaction; ,Designated Survivor: Season 2: Target (Episode 21),,Safari MAC (Cadmium),0:10:21,Not latest view,LV (Latvia)
Laura,5/10/2018 18:08,0:18:48,Autoplayed: user action: None; ,Friends: Season 1: The One Where Nana Dies Twice (Episode 8),,Safari MAC (Cadmium),0:18:48,Not latest view,LV (Latvia)
Laura,5/10/2018 17:45,0:22:29,Autoplayed: user action: None; ,Friends: Season 1: The One with the Blackout (Episode 7),,Safari MAC (Cadmium),0:22:30,Not latest view,LV (Latvia)
Laura,5/10/2018 17:27,0:16:45,,Friends: Season 1: The One with the Butt (Episode 6),,Safari MAC (Cadmium),0:20:42,Not latest view,LV (Latvia)
Laura,5/10/2018 17:22,0:04:07,,Friends: Season 1: The One with the Butt (Episode 6),,Apple iPhone 8 Plus (GSM),0:04:07,Not latest view,LV (Latvia)
Laura,5/10/2018 16:55,0:22:40,,Friends: Season 1: The One with the East German Laundry Detergent (Episode 5),,Apple iPhone 8 Plus (GSM),0:22:41,Not latest view,LV (Latvia)
Laura,5/10/2018 16:31,0:22:41,,Friends: Season 1: The One with George Stephanopoulos (Episode 4),,Apple iPhone 8 Plus (GSM),0:22:41,Not latest view,LV (Latvia)
Laura,5/10/2018 16:29,0:01:39,,Friends: Season 1: The One with the Thumb (Episode 3),,Apple iPhone 8 Plus (GSM),0:22:46,Not latest view,LV (Latvia)
Laura,5/9/2018 18:46,0:18:09,,Friends: Season 1: The One with the Thumb (Episode 3),,Apple iPhone 8 Plus (GSM),0:21:07,Not latest view,LV (Latvia)
Laura,5/9/2018 17:42,0:03:51,Autoplayed: user action: None; ,Friends: Season 1: The One with the Thumb (Episode 3),,Safari MAC (Cadmium),0:03:51,Not latest view,LV (Latvia)
Laura,5/9/2018 17:19,0:22:20,Autoplayed: user action: None; ,Friends: Season 1: The One with the Sonogram at the End (Episode 2),,Safari MAC (Cadmium),0:22:47,Not latest view,LV (Latvia)
Laura,5/9/2018 17:00,0:17:43,,Friends: Season 1: The One Where Monica Gets a Roommate (Pilot) (Episode 1),,Safari MAC (Cadmium),0:22:44,Not latest view,LV (Latvia)
Laura,5/8/2018 18:14,0:05:01,,Friends: Season 1: The One Where Monica Gets a Roommate (Pilot) (Episode 1),,Safari MAC (Cadmium),0:05:01,Not latest view,LV (Latvia)
Laura,5/8/2018 17:38,0:33:07,Autoplayed: user action: User_Interaction; ,Friends: Season 10: The Last One: Part 1 & Part 2 (Episode 17),,Safari MAC (Cadmium),0:46:24,Not latest view,LV (Latvia)
Laura,5/7/2018 19:25,0:12:00,,Friends: Season 10: The Last One: Part 1 & Part 2 (Episode 17),,Safari MAC (Cadmium),0:13:17,Not latest view,LV (Latvia)
Laura,5/7/2018 18:59,0:21:56,Autoplayed: user action: User_Interaction; ,Friends: Season 10: The One with Rachel's Going Away Party (Episode 16),,Safari MAC (Cadmium),0:22:26,Not latest view,LV (Latvia)
Laura,5/7/2018 18:36,0:22:54,Autoplayed: user action: None; ,Friends: Season 10: The One Where Estelle Dies (Episode 15),,Safari MAC (Cadmium),0:23:11,Not latest view,LV (Latvia)
Laura,5/7/2018 18:18,0:16:52,,Friends: Season 10: The One with Princess Consuela (Episode 14),,Safari MAC (Cadmium),0:23:09,Not latest view,LV (Latvia)
Laura,5/7/2018 8:19,0:06:18,Autoplayed: user action: User_Interaction; ,Friends: Season 10: The One with Princess Consuela (Episode 14),,Safari MAC (Cadmium),0:06:18,Not latest view,LV (Latvia)
Laura,5/7/2018 7:54,0:23:34,Autoplayed: user action: None; ,Friends: Season 10: The One Where Joey Speaks French (Episode 13),,Safari MAC (Cadmium),0:23:35,Not latest view,LV (Latvia)
Laura,5/7/2018 7:27,0:26:42,,Friends: Season 10: The One with Phoebe's Wedding (Episode 12),,Safari MAC (Cadmium),0:29:31,Not latest view,LV (Latvia)
Laura,5/6/2018 19:12,0:02:10,Autoplayed: user action: User_Interaction; ,Friends: Season 10: The One with Phoebe's Wedding (Episode 12),,Safari MAC (Cadmium),0:02:49,Not latest view,LV (Latvia)
Laura,5/6/2018 18:48,0:23:28,,Friends: Season 10: The One Where the Stripper Cries (Episode 11),,Safari MAC (Cadmium),0:27:29,Not latest view,LV (Latvia)
Laura,5/6/2018 18:43,0:05:04,,Friends: Season 10: The One Where the Stripper Cries (Episode 11),,Apple iPhone 8 Plus (GSM),0:05:05,Not latest view,LV (Latvia)
Laura,5/6/2018 18:30,0:13:19,,Friends: Season 10: The One Where Chandler Gets Caught (Episode 10),,Apple iPhone 8 Plus (GSM),0:22:53,Not latest view,LV (Latvia)
Laura,5/4/2018 11:41,0:45:58,Autoplayed: user action: User_Interaction; ,My Next Guest Needs No Introduction With David Letterman: Season 1: Tina Fey (Episode 5),,Safari MAC (Cadmium),0:47:58,0:47:58,EE (Estonia)
Laura,5/4/2018 11:39,0:00:42,Autoplayed: user action: User_Interaction; ,Dynasty: Season 1: A Well Dressed Tarantula (Episode 10),,Safari MAC (Cadmium),0:00:42,Not latest view,EE (Estonia)
Laura,5/4/2018 6:03,0:09:08,,Friends: Season 10: The One Where Chandler Gets Caught (Episode 10),,Safari MAC (Cadmium),0:09:34,Not latest view,LV (Latvia)
Laura,5/4/2018 5:58,0:05:37,,Friends: Season 10: The One with the Birth Mother (Episode 9),,Safari MAC (Cadmium),0:24:51,Not latest view,LV (Latvia)
Laura,5/4/2018 5:22,0:33:03,Autoplayed: user action: User_Interaction; ,Designated Survivor: Season 2: Bad Reception (Episode 20),,Safari MAC (Cadmium),0:42:52,0:42:52,LV (Latvia)
Laura,5/3/2018 11:49,0:09:51,Autoplayed: user action: User_Interaction; ,Designated Survivor: Season 2: Bad Reception (Episode 20),,Safari MAC (Cadmium),0:09:51,Not latest view,LV (Latvia)
Laura,4/27/2018 11:36,0:42:43,Autoplayed: user action: User_Interaction; ,Designated Survivor: Season 2: Capacity (Episode 19),,Safari MAC (Cadmium),0:42:43,0:42:43,EE (Estonia)
Laura,4/26/2018 7:30,0:06:02,,Friends: Season 10: The One with the Birth Mother (Episode 9),,Safari MAC (Cadmium),0:19:15,Not latest view,LV (Latvia)
Laura,4/26/2018 6:56,0:13:13,Autoplayed: user action: None; ,Friends: Season 10: The One with the Birth Mother (Episode 9),,Safari MAC (Cadmium),0:13:13,Not latest view,LV (Latvia)
Laura,4/26/2018 6:54,0:02:07,,Friends: Season 10: The One with the Late Thanksgiving (Episode 8),,Safari MAC (Cadmium),0:23:05,Not latest view,LV (Latvia)
Laura,4/26/2018 5:59,0:52:45,Autoplayed: user action: User_Interaction; ,My Next Guest Needs No Introduction With David Letterman: Season 1: JAY-Z (Episode 4),,Safari MAC (Cadmium),0:55:50,0:55:50,LV (Latvia)
Laura,4/26/2018 5:57,0:01:39,Autoplayed: user action: User_Interaction; ,My Next Guest Needs No Introduction With David Letterman: Season 1: JAY-Z (Episode 4),,Safari MAC (Cadmium),0:02:16,Not latest view,LV (Latvia)
Laura,4/25/2018 18:03,0:20:23,Autoplayed: user action: User_Interaction; ,Friends: Season 10: The One with the Late Thanksgiving (Episode 8),,Safari MAC (Cadmium),0:20:58,Not latest view,LV (Latvia)
Laura,4/25/2018 17:58,0:02:49,,Friends: Season 10: The One with The Home Study (Episode 7),,Safari MAC (Cadmium),0:23:11,Not latest view,LV (Latvia)
Laura,4/25/2018 8:12,0:20:22,Autoplayed: user action: None; ,Friends: Season 10: The One with The Home Study (Episode 7),,Safari MAC (Cadmium),0:20:22,Not latest view,LV (Latvia)
Laura,4/25/2018 7:57,0:15:32,,Friends: Season 10: The One with Ross's Grant (Episode 6),,Safari MAC (Cadmium),0:24:25,Not latest view,LV (Latvia)
Laura,4/24/2018 18:41,0:08:32,Autoplayed: user action: User_Interaction; ,Friends: Season 10: The One with Ross's Grant (Episode 6),,Safari MAC (Cadmium),0:08:56,Not latest view,LV (Latvia)
Laura,4/24/2018 17:07,0:36:39,Autoplayed: user action: User_Interaction; ,Friends: Season 10: The One Where Rachel's Sister Babysits (Episode 5),,Safari MAC (Cadmium),0:28:13,Not latest view,LV (Latvia)
Laura,4/24/2018 16:43,0:22:54,Autoplayed: user action: None; ,Friends: Season 10: The One with the Cake (Episode 4),,Safari MAC (Cadmium),0:22:55,Not latest view,LV (Latvia)
Laura,4/24/2018 16:19,0:24:08,Autoplayed: user action: None; ,Friends: Season 10: The One with Ross's Tan (Episode 3),,Safari MAC (Cadmium),0:24:09,Not latest view,LV (Latvia)
Laura,4/24/2018 15:55,0:23:54,Autoplayed: user action: None; ,Friends: Season 10: The One Where Ross Is Fine (Episode 2),,Safari MAC (Cadmium),0:23:55,Not latest view,LV (Latvia)
Laura,4/24/2018 15:26,0:28:30,,Friends: Season 10: The One After Joey and Rachel Kiss (Episode 1),,Safari MAC (Cadmium),0:29:15,Not latest view,LV (Latvia)
Laura,4/24/2018 5:40,0:00:46,,Friends: Season 10: The One After Joey and Rachel Kiss (Episode 1),,Apple iPhone 8 Plus (GSM),0:00:46,Not latest view,LV (Latvia)
Laura,4/24/2018 5:25,0:15:01,,Friends: Season 9: The One in Barbados (Episode 23),,Apple iPhone 8 Plus (GSM),0:49:40,Not latest view,LV (Latvia)
Laura,4/23/2018 18:57,0:33:56,,Friends: Season 9: The One in Barbados (Episode 23),,Apple iPhone 8 Plus (GSM),0:34:38,Not latest view,LV (Latvia)
Laura,4/23/2018 18:42,0:14:35,,Friends: Season 9: The One with the Donor (Episode 22),,Apple iPhone 8 Plus (GSM),0:24:34,Not latest view,LV (Latvia)
Laura,4/23/2018 18:07,0:09:59,Autoplayed: user action: None; ,Friends: Season 9: The One with the Donor (Episode 22),,Safari MAC (Cadmium),0:09:59,Not latest view,LV (Latvia)
Laura,4/23/2018 17:39,0:26:58,Autoplayed: user action: None; ,Friends: Season 9: The One with the Fertility Test (Episode 21),,Safari MAC (Cadmium),0:26:59,Not latest view,LV (Latvia)
Laura,4/23/2018 17:34,0:04:39,,Friends: Season 9: The One with the Soap Opera Party (Episode 20),,Safari MAC (Cadmium),0:23:53,Not latest view,LV (Latvia)
Laura,4/23/2018 17:22,0:11:44,,Friends: Season 9: The One with the Soap Opera Party (Episode 20),,Apple iPhone 8 Plus (GSM),0:19:17,Not latest view,LV (Latvia)
Laura,4/23/2018 5:16,0:07:33,Autoplayed: user action: None; ,Friends: Season 9: The One with the Soap Opera Party (Episode 20),,Safari MAC (Cadmium),0:07:33,Not latest view,LV (Latvia)
Laura,4/23/2018 4:52,0:23:40,,Friends: Season 9: The One with Rachel's Dream (Episode 19),,Safari MAC (Cadmium),0:24:08,Not latest view,LV (Latvia)
Laura,4/23/2018 4:45,0:07:08,,Friends: Season 9: The One with the Lottery (Episode 18),,Safari MAC (Cadmium),0:22:37,Not latest view,LV (Latvia)
Laura,4/22/2018 20:06,0:14:56,Autoplayed: user action: User_Interaction; ,Friends: Season 9: The One with the Lottery (Episode 18),,Safari MAC (Cadmium),0:15:32,Not latest view,LV (Latvia)
Laura,4/22/2018 19:42,0:23:48,,Friends: Season 9: The One with the Memorial Service (Episode 17),,Safari MAC (Cadmium),0:23:49,Not latest view,LV (Latvia)
Laura,4/22/2018 19:12,0:20:37,,Friends: Season 9: The One with the Boob Job (Episode 16),,Safari MAC (Cadmium),0:23:06,Not latest view,LV (Latvia)
Laura,4/22/2018 18:33,0:02:32,,Friends: Season 9: The One with the Boob Job (Episode 16),,Safari MAC (Cadmium),0:02:32,Not latest view,LV (Latvia)
Laura,4/22/2018 18:21,0:11:13,Autoplayed: user action: User_Interaction; ,Friends: Season 9: The One with the Mugging (Episode 15),,Safari MAC (Cadmium),0:22:38,Not latest view,LV (Latvia)
Laura,4/22/2018 5:18,0:11:25,Autoplayed: user action: None; ,Friends: Season 9: The One with the Mugging (Episode 15),,Safari MAC (Cadmium),0:11:25,Not latest view,LV (Latvia)
Laura,4/22/2018 4:54,0:23:08,,Friends: Season 9: The One with the Blind Dates (Episode 14),,Safari MAC (Cadmium),0:23:09,Not latest view,LV (Latvia)
Laura,4/22/2018 4:39,0:15:10,,Friends: Season 9: The One Where Monica Sings (Episode 13),,Safari MAC (Cadmium),0:30:43,Not latest view,LV (Latvia)
Laura,4/21/2018 18:57,1:42:14,Autoplayed: user action: User_Interaction; ,Moonlight,,Safari MAC (Cadmium),1:46:40,1:46:40,LV (Latvia)
Laura,4/21/2018 18:44,0:08:31,Autoplayed: user action: User_Interaction; ,"Fat, Sick & Nearly Dead",,Safari MAC (Cadmium),0:10:36,0:10:36,LV (Latvia)
Laura,4/20/2018 5:44,0:00:01,Autoplayed: user action: User_Interaction; ,Trump: An American Dream: Season 1: Manhattan (Episode 1),,Safari MAC (Cadmium),0:00:01,0:00:01,LV (Latvia)
Laura,4/19/2018 18:51,0:15:15,Autoplayed: user action: User_Interaction; ,Friends: Season 9: The One Where Monica Sings (Episode 13),,Safari MAC (Cadmium),0:15:35,Not latest view,LV (Latvia)
Laura,4/19/2018 18:28,0:23:10,Autoplayed: user action: None; ,Friends: Season 9: The One with Phoebe's Rats (Episode 12),,Safari MAC (Cadmium),0:23:10,Not latest view,LV (Latvia)
Laura,4/19/2018 18:05,0:22:40,Autoplayed: user action: None; ,Friends: Season 9: The One Where Rachel Goes Back to Work (Episode 11),,Safari MAC (Cadmium),0:23:08,Not latest view,LV (Latvia)
Laura,4/19/2018 17:30,0:10:12,,Friends: Season 9: The One with Christmas in Tulsa (Episode 10),,Safari MAC (Cadmium),0:23:09,Not latest view,LV (Latvia)
Laura,4/19/2018 16:49,0:40:46,Autoplayed: user action: User_Interaction; ,Designated Survivor: Season 2: Kirkman Agonistes (Episode 18),,Safari MAC (Cadmium),0:40:46,0:40:46,LV (Latvia)
Laura,4/19/2018 7:20,0:12:21,,Friends: Season 9: The One with Christmas in Tulsa (Episode 10),,Apple iPhone 8 Plus (GSM),0:12:58,Not latest view,LV (Latvia)
Laura,4/19/2018 7:16,0:04:05,,Friends: Season 9: The One with Rachel's Phone Number (Episode 9),,Apple iPhone 8 Plus (GSM),0:23:09,Not latest view,LV (Latvia)
Laura,4/18/2018 16:42,0:19:04,Autoplayed: user action: None; ,Friends: Season 9: The One with Rachel's Phone Number (Episode 9),,Safari MAC (Cadmium),0:19:04,Not latest view,LV (Latvia)
Laura,4/18/2018 16:23,0:19:13,,Friends: Season 9: The One with Rachel's Other Sister (Episode 8),,Safari MAC (Cadmium),0:25:10,Not latest view,LV (Latvia)
Laura,4/18/2018 15:40,0:41:10,Autoplayed: user action: User_Interaction; ,Designated Survivor: Season 2: Overkill (Episode 17),,Safari MAC (Cadmium),0:42:30,0:42:30,LV (Latvia)
Laura,4/18/2018 11:31,0:00:25,Autoplayed: user action: User_Interaction; ,Designated Survivor: Season 2: Overkill (Episode 17),,Safari MAC (Cadmium),0:01:21,Not latest view,LV (Latvia)
Laura,4/18/2018 10:48,0:41:30,Autoplayed: user action: User_Interaction; ,Designated Survivor: Season 2: Fallout (Episode 16),,Safari MAC (Cadmium),0:41:30,0:41:30,LV (Latvia)
Laura,4/18/2018 7:17,0:06:05,,Friends: Season 9: The One with Rachel's Other Sister (Episode 8),,Apple iPhone 8 Plus (GSM),0:06:05,Not latest view,LV (Latvia)
Laura,4/18/2018 7:12,0:04:43,,Friends: Season 9: The One with Ross' Inappropriate Song (Episode 7),,Apple iPhone 8 Plus (GSM),0:23:09,Not latest view,LV (Latvia)
Laura,4/17/2018 18:04,0:05:29,,Friends: Season 9: The One with Ross' Inappropriate Song (Episode 7),,Safari MAC (Cadmium),0:18:26,Not latest view,LV (Latvia)
Laura,4/17/2018 16:40,0:13:00,Autoplayed: user action: None; ,Friends: Season 9: The One with Ross' Inappropriate Song (Episode 7),,Safari MAC (Cadmium),0:13:00,Not latest view,LV (Latvia)
Laura,4/17/2018 16:08,0:31:55,Autoplayed: user action: None; ,Friends: Season 9: The One with the Male Nanny (Episode 6),,Safari MAC (Cadmium),0:31:56,Not latest view,LV (Latvia)
Laura,4/17/2018 16:02,0:05:26,,Friends: Season 9: The One with Phoebe's Birthday Dinner (Episode 5),,Safari MAC (Cadmium),0:23:08,Not latest view,LV (Latvia)
Laura,4/17/2018 9:14,0:17:45,Autoplayed: user action: None; ,Friends: Season 9: The One with Phoebe's Birthday Dinner (Episode 5),,Safari MAC (Cadmium),0:17:45,Not latest view,LV (Latvia)
Laura,4/17/2018 8:26,0:23:08,Autoplayed: user action: None; ,Friends: Season 9: The One with the Sharks (Episode 4),,Safari MAC (Cadmium),0:23:09,Not latest view,LV (Latvia)
Laura,4/17/2018 8:16,0:09:18,,Friends: Season 9: The One with the Pediatrician (Episode 3),,Safari MAC (Cadmium),0:23:11,Not latest view,LV (Latvia)
Laura,4/16/2018 19:52,0:13:54,Autoplayed: user action: None; ,Friends: Season 9: The One with the Pediatrician (Episode 3),,Safari MAC (Cadmium),0:13:54,Not latest view,LV (Latvia)
Laura,4/16/2018 19:28,0:23:06,Autoplayed: user action: None; ,Friends: Season 9: The One Where Emma Cries (Episode 2),,Safari MAC (Cadmium),0:23:07,Not latest view,LV (Latvia)
Laura,4/16/2018 19:24,0:04:11,,Friends: Season 9: The One Where No One Proposes (Episode 1),,Safari MAC (Cadmium),0:23:09,Not latest view,LV (Latvia)
Laura,4/16/2018 18:38,0:41:50,Autoplayed: user action: User_Interaction; ,Designated Survivor: Season 2: Summit (Episode 15),,Safari MAC (Cadmium),0:41:07,0:41:07,LV (Latvia)
Laura,4/12/2018 19:32,0:19:29,,Friends: Season 9: The One Where No One Proposes (Episode 1),,Apple iPhone 8 Plus (GSM),0:19:29,Not latest view,LV (Latvia)
Laura,4/12/2018 19:11,0:20:55,,Friends: Season 8: The One Where Rachel Has a Baby: Part 2 (Episode 24),,Apple iPhone 8 Plus (GSM),0:21:53,Not latest view,LV (Latvia)
Laura,4/12/2018 19:02,0:08:52,,Friends: Season 8: The One Where Rachel Has a Baby: Part 1 (Episode 23),,Apple iPhone 8 Plus (GSM),0:21:52,Not latest view,LV (Latvia)
